repo,policy,tau,n_prs,conflicts,obs_conflicts,avoided_pct,new_conflicts,added_delay_days,delay_days_per_pr,makespan_days,makespan_inflation_pct
mediar-ai/terminator,predictor,0.65,49,33,33,0.0,0,0.0,0.0,62.80097222222222,0.0
mediar-ai/terminator,predictor,0.8,49,33,33,0.0,0,0.0,0.0,62.80097222222222,0.0
gluesql/gluesql,observed,,49,10,10,0.0,0,0.0,0.0,49.0043287037037,0.0
gluesql/gluesql,fifo,,49,0,10,100.0,0,1928.777430555556,39.362804705215424,176.10346064814814,259.3630711950522
gluesql/gluesql,oracle,,49,0,10,100.0,0,33.84835648148148,0.6907827853363567,76.12587962962964,55.34521468483275
gluesql/gluesql,predictor,0.1,49,1,10,90.0,0,944.1871412037038,19.269125330687835,153.36136574074072,212.95473236255108
gluesql/gluesql,predictor,0.15,49,8,10,20.0,0,56.67219907407408,1.1565754913076345,49.07806712962963,0.1504732905776057
gluesql/gluesql,predictor,0.2,49,13,10,-30.0,5,45.44023148148148,0.9273516628873772,49.0043287037037,0.0
gluesql/gluesql,predictor,0.25,49,11,10,-10.0,3,29.392395833333335,0.5998448129251701,49.0043287037037,0.0
gluesql/gluesql,predictor,0.3,49,10,10,0.0,2,6.168217592592593,0.1258819916855631,49.0043287037037,0.0
gluesql/gluesql,predictor,0.4,49,9,10,10.0,0,3.0549305555555555,0.0623455215419501,49.0043287037037,0.0
gluesql/gluesql,predictor,0.5,49,10,10,0.0,0,0.0,0.0,49.0043287037037,0.0
gluesql/gluesql,predictor,0.65,49,10,10,0.0,0,0.0,0.0,49.0043287037037,0.0
gluesql/gluesql,predictor,0.8,49,10,10,0.0,0,0.0,0.0,49.0043287037037,0.0
getsentry/sentry,observed,,50,33,33,0.0,0,0.0,0.0,42.92097222222222,0.0
getsentry/sentry,fifo,,50,0,33,100.0,0,2549.163784722223,50.983275694444465,134.47818287037043,213.31578924660215
getsentry/sentry,oracle,,50,0,33,100.0,0,157.33309027777784,3.146661805555557,54.24741898148148,26.38907315663047
getsentry/sentry,predictor,0.1,50,0,33,100.0,0,2549.163784722223,50.983275694444465,134.47818287037043,213.31578924660215
getsentry/sentry,predictor,0.15,50,12,33,63.63636363636363,4,1126.9288773148148,22.538577546296295,102.15612268518515,138.00980592022592
getsentry/sentry,predictor,0.2,50,25,33,24.24242424242424,10,248.36835648148147,4.967367129629629,58.235277777777775,35.68023919930363
getsentry/sentry,predictor,0.25,50,31,33,6.0606060606060606,1,6.707465277777776,0.1341493055555555,42.92097222222222,0.0
getsentry/sentry,predictor,0.3,50,30,33,9.090909090909092,0,0.7363194444444424,0.0147263888888888,42.92097222222222,0.0
getsentry/sentry,predictor,0.4,50,31,33,6.0606060606060606,0,0.2212499999999989,0.0044249999999999,42.92097222222222,0.0
getsentry/sentry,predictor,0.5,50,32,33,3.0303030303030303,0,0.0439467592592575,0.0008789351851851,42.92097222222222,0.0
getsentry/sentry,predictor,0.65,50,33,33,0.0,0,0.0,0.0,42.92097222222222,0.0
getsentry/sentry,predictor,0.8,50,33,33,0.0,0,0.0,0.0,42.92097222222222,0.0
gofiber/fiber,observed,,51,103,103,0.0,0,0.0,0.0,68.41387731481481,0.0
gofiber/fiber,fifo,,51,0,103,100.0,0,4762.674814814815,93.38578068264344,199.26771412037044,191.26797360631343
gofiber/fiber,oracle,,51,0,103,100.0,0,1349.631076388889,26.463354438997825,171.00270833333337,149.95324785707368
gofiber/fiber,predictor,0.1,51,0,103,100.0,0,4762.674814814815,93.38578068264344,199.26771412037044,191.26797360631343
gofiber/fiber,predictor,0.15,51,0,103,100.0,0,4762.674814814815,93.38578068264344,199.26771412037044,191.26797360631343
gofiber/fiber,predictor,0.2,51,4,103,96.11650485436893,2,4824.161724537036,94.5914063634713,198.0542303240741,189.4942343535119
gofiber/fiber,predictor,0.25,51,10,103,90.29126213592232,4,4563.896655092593,89.4881697076979,195.05284143518523,185.10712897856348
gofiber/fiber,predictor,0.3,51,10,103,90.29126213592232,0,4492.781712962963,88.09375907770516,194.42780671296305,184.19352088214455
gofiber/fiber,predictor,0.4,51,10,103,90.29126213592232,0,4492.781712962963,88.09375907770516,194.42780671296305,184.19352088214455
gofiber/fiber,predictor,0.5,51,18,103,82.52427184466019,1,2252.30416087963,44.16282668391432,132.98537037037042,94.38361863108852
gofiber/fiber,predictor,0.65,51,95,103,7.766990291262136,1,11.144386574074083,0.2185173838053742,68.46074074074075,0.0684998830139126
gofiber/fiber,predictor,0.8,51,101,103,1.941747572815534,0,2.1563425925926034,0.0422812273057373,68.44148148148149,0.0403487826594718
appsmithorg/appsmith,observed,,51,44,44,0.0,0,0.0,0.0,161.53140046296298,0.0
appsmithorg/appsmith,fifo,,51,0,44,100.0,0,9390.26826388889,184.12290713507625,429.60017361111113,165.95458986911515
appsmithorg/appsmith,oracle,,51,0,44,100.0,0,320.9389004629631,6.292919616920845,161.53140046296298,0.0
appsmithorg/appsmith,predictor,0.1,51,0,44,100.0,0,8797.921770833333,172.50827001633985,416.3233680555556,157.7352557226253
appsmithorg/appsmith,predictor,0.15,51,18,44,59.09090909090909,9,1724.3373263888889,33.81053581154684,165.12651620370374,2.2256451256145073
appsmithorg/appsmith,predictor,0.2,51,50,44,-13.636363636363637,24,594.6481365740741,11.659767383805374,161.53140046296298,0.0
appsmithorg/appsmith,predictor,0.25,51,45,44,-2.272727272727273,11,233.31163194444437,4.574737881263615,161.53140046296298,0.0
appsmithorg/appsmith,predictor,0.3,51,41,44,6.818181818181818,5,144.93839120370373,2.8419292392883087,161.53140046296298,0.0
appsmithorg/appsmith,predictor,0.4,51,44,44,0.0,4,47.29339120370372,0.9273213961510534,161.53140046296298,0.0
appsmithorg/appsmith,predictor,0.5,51,43,44,2.272727272727273,1,28.8764351851852,0.5662046114742196,161.53140046296298,0.0
appsmithorg/appsmith,predictor,0.65,51,43,44,2.272727272727273,0,0.6079629629629627,0.0119208424110384,161.53140046296298,0.0
appsmithorg/appsmith,predictor,0.8,51,44,44,0.0,0,0.0,0.0,161.53140046296298,0.0
microsoft/vscode-pull-request-github,observed,,52,55,55,0.0,0,0.0,0.0,40.40554398148148,0.0
microsoft/vscode-pull-request-github,fifo,,52,0,55,100.0,0,2804.3544444444447,53.92989316239317,109.3417824074074,170.6108410705237
microsoft/vscode-pull-request-github,oracle,,52,0,55,100.0,0,554.5888888888891,10.665170940170944,52.637037037037054,30.271818790910135
microsoft/vscode-pull-request-github,predictor,0.1,52,0,55,100.0,0,2804.3544444444447,53.92989316239317,109.3417824074074,170.6108410705237
microsoft/vscode-pull-request-github,predictor,0.15,52,0,55,100.0,0,2804.3544444444447,53.92989316239317,109.3417824074074,170.6108410705237
microsoft/vscode-pull-request-github,predictor,0.2,52,5,55,90.9090909090909,1,2484.1216435185183,47.771570067663816,106.1721412037037,162.76627101559166
microsoft/vscode-pull-request-github,predictor,0.25,52,51,55,7.272727272727272,22,337.76512731481483,6.495483217592593,46.69037037037037,15.554366479434904
microsoft/vscode-pull-request-github,predictor,0.3,52,49,55,10.909090909090908,6,38.75990740740741,0.7453828347578348,40.62599537037037,0.5455968839076295
microsoft/vscode-pull-request-github,predictor,0.4,52,55,55,0.0,1,0.5830092592592576,0.0112117165242164,40.40554398148148,0.0
microsoft/vscode-pull-request-github,predictor,0.5,52,55,55,0.0,0,0.0,0.0,40.40554398148148,0.0
microsoft/vscode-pull-request-github,predictor,0.65,52,55,55,0.0,0,0.0,0.0,40.40554398148148,0.0
microsoft/vscode-pull-request-github,predictor,0.8,52,55,55,0.0,0,0.0,0.0,40.40554398148148,0.0
remotion-dev/remotion,observed,,54,25,25,0.0,0,0.0,0.0,45.0871875,0.0
remotion-dev/remotion,fifo,,54,0,25,100.0,0,812.6779513888891,15.049591692386835,74.0445601851852,64.22528059703261
remotion-dev/remotion,oracle,,54,0,25,100.0,0,101.6808449074074,1.8829786093964331,46.472951388888895,3.0735203629387913
remotion-dev/remotion,predictor,0.1,54,0,25,100.0,0,812.6779513888891,15.049591692386835,74.0445601851852,64.22528059703261
remotion-dev/remotion,predictor,0.15,54,0,25,100.0,0,812.6779513888891,15.049591692386835,74.0445601851852,64.22528059703261
remotion-dev/remotion,predictor,0.2,54,7,25,72.0,3,630.6384259259261,11.678489368998632,61.58878472222224,36.599304896146464
remotion-dev/remotion,predictor,0.25,54,21,25,16.0,3,8.479756944444446,0.1570325360082305,45.0871875,0.0
remotion-dev/remotion,predictor,0.3,54,24,25,4.0,4,3.839282407407409,0.0710978223593964,45.0871875,0.0
remotion-dev/remotion,predictor,0.4,54,25,25,0.0,2,0.3274537037037037,0.0060639574759945,45.0871875,0.0
remotion-dev/remotion,predictor,0.5,54,24,25,4.0,0,0.0174999999999999,0.000324074074074,45.0871875,0.0
remotion-dev/remotion,predictor,0.65,54,25,25,0.0,0,0.0,0.0,45.0871875,0.0
remotion-dev/remotion,predictor,0.8,54,25,25,0.0,0,0.0,0.0,45.0871875,0.0
celestiaorg/celestia-core,observed,,54,189,189,0.0,0,0.0,0.0,56.77181712962963,0.0
celestiaorg/celestia-core,fifo,,54,0,189,100.0,0,4158.752430555555,77.01393389917695,159.8435532407407,181.55440731404235
celestiaorg/celestia-core,oracle,,54,0,189,100.0,0,1353.4506365740745,25.06390067729767,115.19706018518518,102.91240620702796
celestiaorg/celestia-core,predictor,0.1,54,0,189,100.0,0,4158.752430555555,77.01393389917695,159.8435532407407,181.55440731404235
celestiaorg/celestia-core,predictor,0.15,54,0,189,100.0,0,4158.752430555555,77.01393389917695,159.8435532407407,181.55440731404235
celestiaorg/celestia-core,predictor,0.2,54,0,189,100.0,0,4158.752430555555,77.01393389917695,159.8435532407407,181.55440731404235
celestiaorg/celestia-core,predictor,0.25,54,2,189,98.94179894179894,0,3728.8534375000017,69.05284143518521,152.2415972222222,168.16403793206433
celestiaorg/celestia-core,predictor,0.3,54,7,189,96.29629629629628,0,3440.61232638889,63.71504308127574,147.8023958333333,160.34466273265392
celestiaorg/celestia-core,predictor,0.4,54,47,189,75.13227513227513,0,1619.7072337962964,29.994578403635117,111.11917824074074,95.72947257794716
celestiaorg/celestia-core,predictor,0.5,54,72,189,61.904761904761905,0,1397.6322337962963,25.882078403635116,106.71868055555554,87.97827152842403
celestiaorg/celestia-core,predictor,0.65,54,90,189,52.38095238095238,0,1355.259861111111,25.097404835390943,106.3305324074074,87.29457287692259
celestiaorg/celestia-core,predictor,0.8,54,128,189,32.27513227513227,4,671.7238541666667,12.43933063271605,85.06575231481482,49.837994652488184
theepicsaxguy/homelab,observed,,54,46,46,0.0,0,0.0,0.0,5.492002314814815,0.0
theepicsaxguy/homelab,fifo,,54,0,46,100.0,0,643.2977430555553,11.912921167695467,18.748553240740737,241.3791940721882
theepicsaxguy/homelab,oracle,,54,0,46,100.0,0,67.80586805555555,1.2556642232510289,10.710960648148149,95.028334552137
theepicsaxguy/homelab,predictor,0.1,54,0,46,100.0,0,643.2977430555553,11.912921167695467,18.748553240740737,241.3791940721882
theepicsaxguy/homelab,predictor,0.15,54,2,46,95.65217391304348,1,424.2255902777777,7.856029449588476,16.397546296296294,198.57136534818085
theepicsaxguy/homelab,predictor,0.2,54,28,46,39.130434782608695,2,110.36311342592592,2.043761359739369,8.320439814814817,51.50102527033208
theepicsaxguy/homelab,predictor,0.25,54,44,46,4.3478260869565215,5,28.800023148148156,0.5333337620027436,5.63800925925926,2.6585375619851224
theepicsaxguy/homelab,predictor,0.3,54,47,46,-2.1739130434782608,4,5.812094907407406,0.1076313871742112,5.492002314814815,0.0
theepicsaxguy/homelab,predictor,0.4,54,48,46,-4.3478260869565215,4,3.1770833333333326,0.0588348765432098,5.492002314814815,0.0
theepicsaxguy/homelab,predictor,0.5,54,47,46,-2.1739130434782608,2,2.055474537037037,0.0380643432784636,5.492002314814815,0.0
theepicsaxguy/homelab,predictor,0.65,54,47,46,-2.1739130434782608,1,0.5612962962962963,0.0103943758573388,5.492002314814815,0.0
theepicsaxguy/homelab,predictor,0.8,54,46,46,0.0,0,0.0,0.0,5.492002314814815,0.0
Cap-go/capgo,observed,,56,111,111,0.0,0,0.0,0.0,62.56986111111112,0.0
Cap-go/capgo,fifo,,56,0,111,100.0,0,3172.2147916666654,56.64669270833331,238.27442129629617,280.81340930766993
Cap-go/capgo,oracle,,56,0,111,100.0,0,563.9445949074075,10.070439194775131,130.39846064814816,108.40458702087815
Cap-go/capgo,predictor,0.1,56,0,111,100.0,0,3172.2147916666654,56.64669270833331,238.27442129629617,280.81340930766993
Cap-go/capgo,predictor,0.15,56,0,111,100.0,0,3172.2147916666654,56.64669270833331,238.27442129629617,280.81340930766993
Cap-go/capgo,predictor,0.2,56,0,111,100.0,0,3172.2147916666654,56.64669270833331,238.27442129629617,280.81340930766993
Cap-go/capgo,predictor,0.25,56,0,111,100.0,0,3172.2147916666654,56.64669270833331,238.27442129629617,280.81340930766993
Cap-go/capgo,predictor,0.3,56,1,111,99.09909909909908,0,3104.940162037036,55.44536003637564,237.11228009259253,278.9560594861003
Cap-go/capgo,predictor,0.4,56,13,111,88.28828828828829,1,1237.9095601851852,22.105527860449737,156.50603009259262,150.13005832739557
Cap-go/capgo,predictor,0.5,56,43,111,61.26126126126126,15,541.7441203703704,9.6740021494709,133.2419675925926,112.9491183558526
Cap-go/capgo,predictor,0.65,56,55,111,50.450450450450454,17,440.5803587962962,7.867506407076718,128.210625,104.90795843756864
Cap-go/capgo,predictor,0.8,56,64,111,42.34234234234234,10,412.59618055555546,7.367788938492062,128.210625,104.90795843756864
WorkflowAI/WorkflowAI,observed,,57,87,87,0.0,0,0.0,0.0,37.56425925925926,0.0
WorkflowAI/WorkflowAI,fifo,,57,0,87,100.0,0,4087.858842592592,71.71682179987005,138.3967708333333,268.4267267940861
WorkflowAI/WorkflowAI,oracle,,57,0,87,100.0,0,189.37686342592596,3.3224011127355433,38.68296296296296,2.978106651811458
WorkflowAI/WorkflowAI,predictor,0.1,57,0,87,100.0,0,4087.858842592592,71.71682179987005,138.3967708333333,268.4267267940861
WorkflowAI/WorkflowAI,predictor,0.15,57,11,87,87.35632183908046,6,1137.0903935185186,19.94895427225471,90.75998842592593,141.61261320108255
WorkflowAI/WorkflowAI,predictor,0.2,57,88,87,-1.1494252873563218,21,174.2448611111111,3.0569273879142305,37.56425925925926,0.0
WorkflowAI/WorkflowAI,predictor,0.25,57,85,87,2.2988505747126435,13,60.21645833333334,1.0564290935672516,37.56425925925926,0.0
WorkflowAI/WorkflowAI,predictor,0.3,57,84,87,3.4482758620689653,9,17.24127314814815,0.3024784762833009,37.56425925925926,0.0
WorkflowAI/WorkflowAI,predictor,0.4,57,82,87,5.747126436781609,2,4.296932870370369,0.0753847871994801,37.56425925925926,0.0
WorkflowAI/WorkflowAI,predictor,0.5,57,87,87,0.0,0,0.6002893518518514,0.0105313921377517,37.56425925925926,0.0
WorkflowAI/WorkflowAI,predictor,0.65,57,87,87,0.0,0,0.0,0.0,37.56425925925926,0.0
WorkflowAI/WorkflowAI,predictor,0.8,57,87,87,0.0,0,0.0,0.0,37.56425925925926,0.0
selfxyz/self,observed,,57,37,37,0.0,0,0.0,0.0,48.91971064814815,0.0
selfxyz/self,fifo,,57,0,37,100.0,0,1200.2470717592596,21.05696617121508,85.22206018518519,74.20802178929337
selfxyz/self,oracle,,57,0,37,100.0,0,268.97347222222237,4.7188328460039015,70.18780092592594,43.47550301502629
selfxyz/self,predictor,0.1,57,0,37,100.0,0,1200.2470717592596,21.05696617121508,85.22206018518519,74.20802178929337
selfxyz/self,predictor,0.15,57,0,37,100.0,0,1200.2470717592596,21.05696617121508,85.22206018518519,74.20802178929337
selfxyz/self,predictor,0.2,57,7,37,81.08108108108108,2,834.0602430555555,14.63263584307992,80.72942129629628,65.02432297062717
selfxyz/self,predictor,0.25,57,24,37,35.13513513513514,2,51.736319444444426,0.9076547270955162,49.03696759259259,0.2396926369573251
selfxyz/self,predictor,0.3,57,25,37,32.432432432432435,0,11.874409722222197,0.2083229775828455,49.03696759259259,0.2396926369573251
selfxyz/self,predictor,0.4,57,31,37,16.216216216216218,0,4.386747685185199,0.0769604857050035,48.91971064814815,0.0
selfxyz/self,predictor,0.5,57,32,37,13.513513513513514,0,0.5227314814814742,0.009170727745289,48.91971064814815,0.0
selfxyz/self,predictor,0.65,57,37,37,0.0,0,0.0,0.0,48.91971064814815,0.0
selfxyz/self,predictor,0.8,57,37,37,0.0,0,0.0,0.0,48.91971064814815,0.0
microsoft/testfx,observed,,59,116,116,0.0,0,0.0,0.0,71.62878472222222,0.0
microsoft/testfx,fifo,,59,0,116,100.0,0,8417.721134259262,142.6732395637163,319.55480324074085,346.1262388856385
microsoft/testfx,oracle,,59,0,116,100.0,0,2196.5318634259256,37.22935361738857,203.80718750000003,184.5325217932541
microsoft/testfx,predictor,0.1,59,0,116,100.0,0,8417.721134259262,142.6732395637163,319.55480324074085,346.1262388856385
microsoft/testfx,predictor,0.15,59,3,116,97.41379310344828,0,5781.619328703706,97.9935479441306,270.4897222222224,277.6271275175009
microsoft/testfx,predictor,0.2,59,33,116,71.55172413793103,2,1747.7978935185174,29.623693110483345,149.93362268518507,109.32034972620362
microsoft/testfx,predictor,0.25,59,44,116,62.06896551724138,2,1671.8273379629616,28.336056575643415,149.04465277777766,108.07927058343324
microsoft/testfx,predictor,0.3,59,43,116,62.93103448275862,0,1656.8021759259243,28.081392812303804,149.04465277777766,108.07927058343324
microsoft/testfx,predictor,0.4,59,56,116,51.72413793103448,0,652.4980787037034,11.059289469554296,112.35362268518512,56.855408228541904
microsoft/testfx,predictor,0.5,59,74,116,36.206896551724135,4,173.33300925925937,2.9378476145637182,86.80142361111113,21.18232069373881
microsoft/testfx,predictor,0.65,59,113,116,2.586206896551724,0,5.149421296296292,0.0872783270558693,71.62878472222222,0.0
microsoft/testfx,predictor,0.8,59,116,116,0.0,0,0.0,0.0,71.62878472222222,0.0
goat-sdk/goat,observed,,59,66,66,0.0,0,0.0,0.0,88.98516203703703,0.0
goat-sdk/goat,fifo,,59,0,66,100.0,0,4204.458449074075,71.262007611425,179.604525462963,101.83648751261336
goat-sdk/goat,oracle,,59,0,66,100.0,0,373.7321527777777,6.334443267419961,88.98516203703703,0.0
goat-sdk/goat,predictor,0.1,59,0,66,100.0,0,4204.458449074075,71.262007611425,179.604525462963,101.83648751261336
goat-sdk/goat,predictor,0.15,59,0,66,100.0,0,4204.458449074075,71.262007611425,179.604525462963,101.83648751261336
goat-sdk/goat,predictor,0.2,59,0,66,100.0,0,4204.458449074075,71.262007611425,179.604525462963,101.83648751261336
goat-sdk/goat,predictor,0.25,59,8,66,87.87878787878788,6,1702.749918981481,28.860168118330183,117.01069444444444,31.494612995976475
goat-sdk/goat,predictor,0.3,59,15,66,77.27272727272727,8,862.9289351851852,14.625914155681103,93.53108796296296,5.108633643925762
goat-sdk/goat,predictor,0.4,59,46,66,30.303030303030305,20,361.6311805555556,6.129342043314502,88.98516203703703,0.0
goat-sdk/goat,predictor,0.5,59,51,66,22.727272727272727,13,175.90343749999997,2.9814141949152537,88.98516203703703,0.0
goat-sdk/goat,predictor,0.65,59,55,66,16.666666666666668,8,79.56078703703703,1.3484879158819836,88.98516203703703,0.0
goat-sdk/goat,predictor,0.8,59,65,66,1.5151515151515151,0,0.0657291666666672,0.0011140536723163,88.98516203703703,0.0
dotnet/docs,observed,,61,33,33,0.0,0,0.0,0.0,71.0540625,0.0
dotnet/docs,fifo,,61,0,33,100.0,0,7261.151666666666,119.0352732240437,287.1744212962963,304.1632683511886
dotnet/docs,oracle,,61,0,33,100.0,0,533.8059027777778,8.750916438979964,99.49628472222224,40.02898809933946
dotnet/docs,predictor,0.1,61,1,33,96.96969696969695,1,4681.251967592594,76.74183553430483,239.4944328703704,237.0594508517657
dotnet/docs,predictor,0.15,61,10,33,69.6969696969697,0,826.113275462963,13.542840581360048,89.43167824074074,25.8642716463126
dotnet/docs,predictor,0.2,61,22,33,33.333333333333336,3,440.8026967592593,7.226273717364906,82.39607638888889,15.962512894866334
dotnet/docs,predictor,0.25,61,32,33,3.0303030303030303,7,382.7591377314814,6.274739962811171,82.3931712962963,15.9584243283715
dotnet/docs,predictor,0.3,61,34,33,-3.0303030303030303,6,352.78081597222234,5.783292065118399,82.39282407407408,15.957935655085274
dotnet/docs,predictor,0.4,61,37,33,-12.12121212121212,6,187.1800347222222,3.0685251593806915,71.0540625,0.0
dotnet/docs,predictor,0.5,61,28,33,15.151515151515152,2,74.44791666666664,1.2204576502732236,71.0540625,0.0
dotnet/docs,predictor,0.65,61,33,33,0.0,0,1.6916666666666724,0.0277322404371585,71.0540625,0.0
dotnet/docs,predictor,0.8,61,33,33,0.0,0,0.0,0.0,71.0540625,0.0
Rello/analytics,observed,,63,68,68,0.0,0,0.0,0.0,71.4867476851852,0.0
Rello/analytics,fifo,,63,0,68,100.0,0,4004.258078703704,63.559652042915936,127.01805555555552,77.68056271761064
Rello/analytics,oracle,,63,0,68,100.0,0,708.8355092592595,11.251357289829516,85.8091087962963,20.03498770734993
Rello/analytics,predictor,0.1,63,0,68,100.0,0,4004.258078703704,63.559652042915936,127.01805555555552,77.68056271761064
Rello/analytics,predictor,0.15,63,0,68,100.0,0,4004.258078703704,63.559652042915936,127.01805555555552,77.68056271761064
Rello/analytics,predictor,0.2,63,1,68,98.52941176470588,1,3843.529548611112,61.00840553350971,126.8207986111111,77.40462773548903
Rello/analytics,predictor,0.25,63,22,68,67.6470588235294,12,2098.8563310185177,33.31517985743679,96.71555555555553,35.291587164481825
Rello/analytics,predictor,0.3,63,42,68,38.23529411764706,14,425.74641203703703,6.757879556143445,71.92225694444446,0.6092167756423499
Rello/analytics,predictor,0.4,63,54,68,20.58823529411765,9,26.662928240740765,0.4232210831863613,71.72180555555556,0.3288132108142986
Rello/analytics,predictor,0.5,63,57,68,16.176470588235293,2,10.928622685185193,0.1734702013521459,71.4867476851852,0.0
Rello/analytics,predictor,0.65,63,56,68,17.647058823529413,0,6.519629629629629,0.1034861845972957,71.4867476851852,0.0
Rello/analytics,predictor,0.8,63,67,68,1.4705882352941178,0,0.3005439814814815,0.0047705393885949,71.4867476851852,0.0
go-vikunja/vikunja,observed,,65,29,29,0.0,0,0.0,0.0,56.02033564814815,0.0
go-vikunja/vikunja,fifo,,65,0,29,100.0,0,6891.595792824075,106.02455065883191,153.17850115740745,173.43374398805665
go-vikunja/vikunja,oracle,,65,0,29,100.0,0,489.3695312500001,7.52876201923077,56.02033564814815,0.0
go-vikunja/vikunja,predictor,0.1,65,8,29,72.41379310344827,3,4029.705422453704,61.99546803774929,123.81114004629632,121.01106431051724
go-vikunja/vikunja,predictor,0.15,65,32,29,-10.344827586206897,9,250.65631944444445,3.856251068376068,56.02033564814815,0.0
go-vikunja/vikunja,predictor,0.2,65,33,29,-13.79310344827586,8,59.26289351851853,0.9117368233618236,56.02033564814815,0.0
go-vikunja/vikunja,predictor,0.25,65,28,29,3.4482758620689653,3,33.41916666666667,0.5141410256410257,56.02033564814815,0.0
go-vikunja/vikunja,predictor,0.3,65,26,29,10.344827586206897,0,2.4685648148148176,0.0379779202279202,56.02033564814815,0.0
go-vikunja/vikunja,predictor,0.4,65,28,29,3.4482758620689653,0,0.2180324074074088,0.0033543447293447,56.02033564814815,0.0
go-vikunja/vikunja,predictor,0.5,65,29,29,0.0,0,0.0,0.0,56.02033564814815,0.0
go-vikunja/vikunja,predictor,0.65,65,29,29,0.0,0,0.0,0.0,56.02033564814815,0.0
go-vikunja/vikunja,predictor,0.8,65,29,29,0.0,0,0.0,0.0,56.02033564814815,0.0
julep-ai/julep,observed,,66,215,215,0.0,0,0.0,0.0,53.46396990740741,0.0
julep-ai/julep,fifo,,66,0,215,100.0,0,21965.95245949073,332.8174615074353,688.7360300925919,1188.2246329357745
julep-ai/julep,oracle,,66,0,215,100.0,0,3180.2107523148147,48.185011398709314,231.10884837962968,332.27027244680846
julep-ai/julep,predictor,0.1,66,0,215,100.0,0,21965.95245949073,332.8174615074353,688.7360300925919,1188.2246329357745
julep-ai/julep,predictor,0.15,66,5,215,97.67441860465117,0,17383.471759259253,263.38593574635235,579.939299768518,984.729212538644
julep-ai/julep,predictor,0.2,66,16,215,92.55813953488372,0,11423.78837384259,173.08770263397864,454.04033564814785,749.2454571452255
julep-ai/julep,predictor,0.25,66,78,215,63.72093023255814,6,3416.1169444444445,51.75934764309764,201.13567708333335,276.2078974525723
julep-ai/julep,predictor,0.3,66,103,215,52.093023255813954,2,2256.6748958333333,34.19204387626262,180.075619212963,236.8167749698168
julep-ai/julep,predictor,0.4,66,158,215,26.511627906976745,4,764.1407002314814,11.577889397446688,103.47858796296298,93.54826837994696
julep-ai/julep,predictor,0.5,66,208,215,3.255813953488372,0,17.811249999999998,0.2698674242424242,53.46396990740741,0.0
julep-ai/julep,predictor,0.65,66,215,215,0.0,0,0.0,0.0,53.46396990740741,0.0
julep-ai/julep,predictor,0.8,66,215,215,0.0,0,0.0,0.0,53.46396990740741,0.0
MihaiCristianCondrea/Smart-Cleaner-for-Android,observed,,66,43,43,0.0,0,0.0,0.0,21.96111111111111,0.0
MihaiCristianCondrea/Smart-Cleaner-for-Android,fifo,,66,0,43,100.0,0,859.1330787037037,13.017167859147026,35.531643518518514,61.79346909520197
MihaiCristianCondrea/Smart-Cleaner-for-Android,oracle,,66,0,43,100.0,0,208.26701388888887,3.155560816498316,29.9828125,36.526846698709846
MihaiCristianCondrea/Smart-Cleaner-for-Android,predictor,0.1,66,0,43,100.0,0,859.1330787037037,13.017167859147026,35.531643518518514,61.79346909520197
MihaiCristianCondrea/Smart-Cleaner-for-Android,predictor,0.15,66,0,43,100.0,0,859.1330787037037,13.017167859147026,35.531643518518514,61.79346909520197
MihaiCristianCondrea/Smart-Cleaner-for-Android,predictor,0.2,66,0,43,100.0,0,859.1330787037037,13.017167859147026,35.531643518518514,61.79346909520197
MihaiCristianCondrea/Smart-Cleaner-for-Android,predictor,0.25,66,14,43,67.44186046511628,3,290.5896643518518,4.402873702300785,33.55412037037036,52.78881018635634
MihaiCristianCondrea/Smart-Cleaner-for-Android,predictor,0.3,66,73,43,-69.76744186046511,40,136.78559027777774,2.072508943602693,24.78898148148148,12.876718104393298
MihaiCristianCondrea/Smart-Cleaner-for-Android,predictor,0.4,66,89,43,-106.97674418604652,52,112.17643518518518,1.6996429573512906,24.76340277777778,12.760245383253247
MihaiCristianCondrea/Smart-Cleaner-for-Android,predictor,0.5,66,52,43,-20.930232558139537,12,10.706469907407405,0.1622192410213243,21.96111111111111,0.0
MihaiCristianCondrea/Smart-Cleaner-for-Android,predictor,0.65,66,43,43,0.0,0,0.0,0.0,21.96111111111111,0.0
MihaiCristianCondrea/Smart-Cleaner-for-Android,predictor,0.8,66,43,43,0.0,0,0.0,0.0,21.96111111111111,0.0
wieslawsoltes/Svg.Skia,observed,,66,89,89,0.0,0,0.0,0.0,8.735879629629629,0.0
wieslawsoltes/Svg.Skia,fifo,,66,0,89,100.0,0,726.3835300925925,11.005811062008975,59.68185185185185,583.1807944036674
wieslawsoltes/Svg.Skia,oracle,,66,0,89,100.0,0,138.6253703703704,2.100384399551067,31.060081018518527,255.5461193990303
wieslawsoltes/Svg.Skia,predictor,0.1,66,0,89,100.0,0,726.3835300925925,11.005811062008975,59.68185185185185,583.1807944036674
wieslawsoltes/Svg.Skia,predictor,0.15,66,0,89,100.0,0,726.3835300925925,11.005811062008975,59.68185185185185,583.1807944036674
wieslawsoltes/Svg.Skia,predictor,0.2,66,0,89,100.0,0,726.3835300925925,11.005811062008975,59.68185185185185,583.1807944036674
wieslawsoltes/Svg.Skia,predictor,0.25,66,5,89,94.38202247191012,0,657.7985879629631,9.966645272166108,55.73480324074074,537.9987546039905
