repo,pr_a,pr_b,status,sha_a,sha_b,merge_base,conflict,n_conflict_files,conflict_files,n_shared_src,cross_agent,secs,note
aztfmod/terraform-provider-azurecaf,328,332,clean,0e9f1bc2ec353263f1397e083504432e5827f7a1,9acf16ff4bc59e5f5170d3e1080d76251bfc5d38,9acf16ff4bc59e5f5170d3e1080d76251bfc5d38,False,0,,19,False,0.01,
sqlrooms/sqlrooms,56,58,clean,f8ae905994d8fd2552cb1529006994adca8f49a6,ff1e6c945ddcb2cef0826236dc4ae92c70a2ede2,1b92c19ae403b923ae1ea85bb9ff16f98a278ead,False,0,,1,False,0.42,
sqlrooms/sqlrooms,56,59,clean,f8ae905994d8fd2552cb1529006994adca8f49a6,c807ab94a35f8c5fcc157332cc22a334d87e10a7,1b92c19ae403b923ae1ea85bb9ff16f98a278ead,False,0,,1,False,0.22,
sqlrooms/sqlrooms,58,59,conflict,ff1e6c945ddcb2cef0826236dc4ae92c70a2ede2,c807ab94a35f8c5fcc157332cc22a334d87e10a7,0773a1e513b49c1d11a5eb5080d6b5045961e491,True,3,docs/examples.md|examples/get-started/package.json|examples/get-started/src/components/MainView.tsx,115,False,0.34,
sqlrooms/sqlrooms,58,60,conflict,ff1e6c945ddcb2cef0826236dc4ae92c70a2ede2,be5267a11c72e441dd9a6ebef8117910c8072587,e21b9e6eab27c53d9c1ae7d5ca1b5f497ad2fe83,True,4,examples/deckgl-discuss/src/components/DiscussionPanel.tsx|packages/discuss/README.md|packages/discuss/package.json|pnpm-lock.yaml,28,False,0.3,
sqlrooms/sqlrooms,59,60,conflict,c807ab94a35f8c5fcc157332cc22a334d87e10a7,be5267a11c72e441dd9a6ebef8117910c8072587,e21b9e6eab27c53d9c1ae7d5ca1b5f497ad2fe83,True,5,examples/deckgl-discuss/package.json|examples/deckgl-discuss/src/components/DiscussionPanel.tsx|packages/discuss/README.md|packages/discuss/package.json|pnpm-lock.yaml,28,False,0.26,
dotnet/msbuild,11887,11993,clean,738cf6a664cca905ec6c3728a44332849a275f12,47ae51015931842eac02255d4faa65a14b55b1c0,4ad462496537cd497f9c43531acb21f44d58cd67,False,0,,4,False,0.44,
dotnet/msbuild,11952,11993,clean,09a5119ee8e978de32591f4b36a8f65c98b4c716,47ae51015931842eac02255d4faa65a14b55b1c0,3109b35a7d116573c8d304f6bdd3e41569a7739a,False,0,,1,False,0.02,
dotnet/msbuild,11993,12030,clean,47ae51015931842eac02255d4faa65a14b55b1c0,c2dbba7a2654d834acf3bbf298eddb03c93d2e58,eb847f20981142409f22e0f4cf927ea963afe68f,False,0,,2,False,0.02,
dotnet/msbuild,11993,12031,clean,47ae51015931842eac02255d4faa65a14b55b1c0,1c23160238c16c429a02f4c624db2197a5faf1d0,eb847f20981142409f22e0f4cf927ea963afe68f,False,0,,15,False,0.27,
dotnet/msbuild,11993,12042,clean,47ae51015931842eac02255d4faa65a14b55b1c0,d52f17d60c883bc28f0ef758e7a15e0b3d5a31ee,074cf71a2397e02e34eb95f6b54bda9df16799ab,False,0,,1,False,0.25,
NewFuture/DDNS,498,499,conflict,e903e3563b5904f9cafe643d24456f1724fad920,9d543d22ed4109b7bbdfd6eb61632f897acd9b16,b3a5ff9817c7a3b141fd8425cc55ce027aa9a17a,True,1,tests/test_config_ssl.py,9,False,0.43,
NewFuture/DDNS,498,500,conflict,e903e3563b5904f9cafe643d24456f1724fad920,f071e11ce5d71c912bb2b8509dfcc56504acc8b6,43fe2792c607f276f15cf6b15083f3581f33aa1b,True,1,ddns/__main__.py,1,False,0.22,
NewFuture/DDNS,498,501,conflict,e903e3563b5904f9cafe643d24456f1724fad920,a2f25fbad4a5bb1dc319bd9f26f6d08066059c3b,33a0c295c10d5d45e6196465e3638189cf32441f,True,2,tests/test_provider_dnspod.py|tests/test_provider_tencentcloud.py,14,False,0.22,
NewFuture/DDNS,498,505,conflict,e903e3563b5904f9cafe643d24456f1724fad920,11b43029bdff3a4f203f6d7401aa775ac54a9a60,3d155b671e089971b2c5123c031702f6fdb7ac82,True,5,README.md|ddns/provider/noip.py|doc/providers/README.md|schema/v4.0.json|tests/test_provider_noip.py,8,False,0.23,
NewFuture/DDNS,514,515,clean,a0fea71809a495627cb686db1abee53d227d2424,e466936ba6279bf0df4bf88e330bf31d994bf401,f759bc3bd1fa5e753aeada38a5a6256a9bea422a,False,0,,10,False,0.01,
github-copilot-resources/copilot-metrics-viewer,220,224,clean,30f14a7b48fe339516892227b8753b1296b3b1cd,1837b3a08bb4aa18dee6032781ac956787373ff5,0a8590032548f99dca984acb93318f63d4e22006,False,0,,6,False,0.0,
github-copilot-resources/copilot-metrics-viewer,220,226,conflict,30f14a7b48fe339516892227b8753b1296b3b1cd,163a19dc44e33c036cb8efcf787f8f3da4821ae5,0a8590032548f99dca984acb93318f63d4e22006,True,3,app/components/DateRangeSelector.vue|app/components/MainComponent.vue|server/api/metrics.ts,6,False,0.24,
github-copilot-resources/copilot-metrics-viewer,224,226,clean,1837b3a08bb4aa18dee6032781ac956787373ff5,163a19dc44e33c036cb8efcf787f8f3da4821ae5,ea739d0842df80053cd073027f676c9fdb926151,False,0,,13,False,0.29,
github-copilot-resources/copilot-metrics-viewer,226,227,conflict,163a19dc44e33c036cb8efcf787f8f3da4821ae5,ccbc7183b930e9b50d071b682007445028102cd2,e3cf28b6593905881c9695a61b4554034b33ad09,True,2,package-lock.json|server/api/seats.ts,5,False,0.27,
github-copilot-resources/copilot-metrics-viewer,226,230,conflict,163a19dc44e33c036cb8efcf787f8f3da4821ae5,9439bcd4099682974584a53ab3405a0441a51d19,eb878e5d3a98063d3c97fab9c6b88ceca50e55dd,True,1,app/assets/global.css,2,False,0.23,
benwbrum/fromthepage,4765,4766,clean,455f64463e0d35e317e8ad858b7c73a643fb5db7,afe71a77e7264a8ae3ed4afffc2aa29929b1ed96,afe71a77e7264a8ae3ed4afffc2aa29929b1ed96,False,0,,3,False,0.01,
benwbrum/fromthepage,4765,4791,clean,455f64463e0d35e317e8ad858b7c73a643fb5db7,7a42562a41a9db17ba0884773d5a11464135137f,49a2dc791906962d528653f277dacffb1fb4db5d,False,0,,4,True,0.01,
benwbrum/fromthepage,4765,4792,clean,455f64463e0d35e317e8ad858b7c73a643fb5db7,3a4a480148e47a2aefa69d36bafdc6acb7d2fcd0,49a2dc791906962d528653f277dacffb1fb4db5d,False,0,,1,True,0.01,
benwbrum/fromthepage,4765,4793,clean,455f64463e0d35e317e8ad858b7c73a643fb5db7,d3de49bcbd10bb698654c6f78bda86e617c6d860,49a2dc791906962d528653f277dacffb1fb4db5d,False,0,,3,True,0.01,
benwbrum/fromthepage,4765,4794,clean,455f64463e0d35e317e8ad858b7c73a643fb5db7,0a22bfb3a58ff1403da5ce38396098060a098076,49a2dc791906962d528653f277dacffb1fb4db5d,False,0,,16,True,0.01,
antiwork/iffy,14,15,repo_unavailable,,,,,,,50,False,,fatal: could not read Username for 'https://github.com': No such device or address
antiwork/iffy,16,17,repo_unavailable,,,,,,,4,False,,fatal: could not read Username for 'https://github.com': No such device or address
antiwork/iffy,79,81,repo_unavailable,,,,,,,18,False,,fatal: could not read Username for 'https://github.com': No such device or address
antiwork/iffy,80,81,repo_unavailable,,,,,,,1,False,,fatal: could not read Username for 'https://github.com': No such device or address
antiwork/iffy,86,88,repo_unavailable,,,,,,,1,False,,fatal: could not read Username for 'https://github.com': No such device or address
microsoft/vstest,15088,15091,clean,f67d9968a53b709ae2c1b9fb0efb8933131b2ab9,48bb013c04b75d6fb0f893c1b1cc4f6bf3b0cafd,91abcb94e216f1a6e8e3e21b387788fdd60c0063,False,0,,3,False,0.01,
microsoft/vstest,15088,15093,clean,f67d9968a53b709ae2c1b9fb0efb8933131b2ab9,365efe471e8b4132b57eb33884b047bb58ba689f,91abcb94e216f1a6e8e3e21b387788fdd60c0063,False,0,,2,False,0.01,
microsoft/vstest,15088,15094,clean,f67d9968a53b709ae2c1b9fb0efb8933131b2ab9,785678bcc226e1fdc15b3e75d762d4ffcbf5b81e,91abcb94e216f1a6e8e3e21b387788fdd60c0063,False,0,,1,False,0.01,
microsoft/vstest,15088,15095,clean,f67d9968a53b709ae2c1b9fb0efb8933131b2ab9,aa606be52e7d409e5498797fe7af0abea1c10fef,91abcb94e216f1a6e8e3e21b387788fdd60c0063,False,0,,3,False,0.01,
microsoft/vstest,15088,15177,clean,f67d9968a53b709ae2c1b9fb0efb8933131b2ab9,3c721ff7751ff10fc956e95260f95b8789796968,4fcf08ec8e00bfe2b4a1a51a73f802ea44671f34,False,0,,19,False,0.75,
microsoft/Olive,1897,1904,clean,a3e35ccea4f5f366d0db3708401f2422f0e718c5,c4b1674a7a4dfea37d34d9e4e2a9204d2ac47028,d148eed4b01045d8704ae3d3b12d7101e3e58ae0,False,0,,3,False,0.61,
microsoft/Olive,1897,1907,clean,a3e35ccea4f5f366d0db3708401f2422f0e718c5,f61ed0afb45552d16f55119a2fbaacc6cd18ae65,d148eed4b01045d8704ae3d3b12d7101e3e58ae0,False,0,,3,False,0.22,
microsoft/Olive,1904,1907,clean,c4b1674a7a4dfea37d34d9e4e2a9204d2ac47028,f61ed0afb45552d16f55119a2fbaacc6cd18ae65,1105987c6550476981d9178d0bede312acd7e562,False,0,,11,False,0.01,
microsoft/Olive,1907,1911,clean,f61ed0afb45552d16f55119a2fbaacc6cd18ae65,b8017964320381bbbd4d01af14cf2c153d478acb,66dd171036a2c4ba029656d5de5e9ae4e62cc53b,False,0,,11,False,0.01,
microsoft/Olive,1907,1915,clean,f61ed0afb45552d16f55119a2fbaacc6cd18ae65,587e8504fda5e054160193ba569a47db544bb1f0,8a847c2a7568f4b8f6b36a9f2e0c2f57115126ab,False,0,,2,False,0.01,
langfuse/langfuse-docs,1549,1551,clean,85b13b6de557057718b32377ca9f00f2916a4e5e,f8d47272b048566b51defdc90d54d97a0d8b7c3c,9d738bcbbda61d5fd1d18139f0b259f97c991487,False,0,,2,False,0.01,
langfuse/langfuse-docs,1622,1623,clean,b99c8ec7385242626899a10d6e43195283a974f4,368dab07e24ac999c88a0971edf3605533652d12,e703a881a0a1094b1c2cb513d95703db41f4cecc,False,0,,1,False,0.01,
langfuse/langfuse-docs,1634,1639,clean,8399d5e7a3ade7a02983548822619e5e95e34121,aae8b037c84728aeeb767c60da52ec38d597e9a6,7f4dd2e1236a3a2dad4838bb2ad5c1b5759a8459,False,0,,2,False,0.01,
langfuse/langfuse-docs,1634,1643,clean,8399d5e7a3ade7a02983548822619e5e95e34121,3d1fa2af5cfc326eea79b50d0fef29a23176483c,e3fb5a086653ead79b98f58ec1d12b88cfe98612,False,0,,1,True,0.01,
langfuse/langfuse-docs,1716,1717,clean,a23a91762dcce21a95cc8534be29e05aca3e0b1a,d86ce5205ee0f2cc36ceca43a5540b8f524e1e2a,331a9b888fc55c6ac6cf8bdbb744212f4e489801,False,0,,1,False,0.01,
microsoft/onnxscript,2406,2426,conflict,9e6983bb29de8d8b9180425b1b861630d1184133,f3b55f5f1418ffbbe91cdecb0d05eb3166a5fe1d,ff0a13280c599ce783b399bade2f168bdcc3287a,True,3,onnxscript/rewriter/collapse_slices.py|onnxscript/rewriter/collapse_slices_test.py|onnxscript/rewriter/redundant_scatter_nd.py,4,False,1.11,
microsoft/onnxscript,2406,2431,conflict,9e6983bb29de8d8b9180425b1b861630d1184133,138568a3f326e9ddc0cb071b4afaa20ad29a6a0f,f4534eef669e479bf01e6e6f1b5f910875f57d21,True,1,onnxscript/rewriter/redundant_scatter_nd.py,1,False,0.45,
microsoft/onnxscript,2406,2437,conflict,9e6983bb29de8d8b9180425b1b861630d1184133,1e73f9d7512677dec5d826ef078507c97ee6fcb7,87baf8ff4b8ef7e75e17bb9383398a10dba8bd91,True,2,onnxscript/rewriter/__init__.py|onnxscript/rewriter/collapse_slices.py,17,False,0.49,
microsoft/onnxscript,2406,2447,conflict,9e6983bb29de8d8b9180425b1b861630d1184133,bd6eb6ad16e830c8461791bf4d2b56d146f6c405,7517f2e9a2e84b7d4a69ca758e80f3dab317cd76,True,1,onnxscript/rewriter/_rewrite_rule.py,9,False,0.45,
microsoft/onnxscript,2406,2455,clean,9e6983bb29de8d8b9180425b1b861630d1184133,475a19d1d461a64a3d3dc9d659464241cf86d291,d2fab20ca81106ed01f4c643ab18dcdb4e4e1f4b,False,0,,7,False,0.7,
dagster-io/dagster,30486,30487,clean,5eb26c4a1260109d4a85c14adcc210ba28e0fe7b,54ff3db6ad35e701310dd37660d3d3e6d7b52c7f,5eb26c4a1260109d4a85c14adcc210ba28e0fe7b,False,0,,1,False,0.02,
dagster-io/dagster,30486,30489,clean,5eb26c4a1260109d4a85c14adcc210ba28e0fe7b,d4c7683f5da4e1c8669a05331a42bb74a0abcafd,5eb26c4a1260109d4a85c14adcc210ba28e0fe7b,False,0,,1,False,0.02,
dagster-io/dagster,30487,30489,clean,54ff3db6ad35e701310dd37660d3d3e6d7b52c7f,d4c7683f5da4e1c8669a05331a42bb74a0abcafd,ed985ceb1969e26cae1dcc2b75c4c25ec843dd77,False,0,,300,False,0.02,
dagster-io/dagster,30487,30877,conflict,54ff3db6ad35e701310dd37660d3d3e6d7b52c7f,c1b78bf6fc37fd8775271487bba374d9f6bdcd44,6e983f173d76a9582ece159841cc168541872581,True,73,.buildkite/dagster-buildkite/dagster_buildkite/steps/packages.py|docs/docs/getting-started/installation.md|examples/docs_projects/project_ask_ai_dagster/pyproject.toml|examples/docs_projects/project_atproto_dashboard/pyproject.toml|examples/docs_snippets/docs_snippets_tests/snippet_checks/guides/dg/test_migrating_definitions/my-existing-project/pyproject.toml|examples/docs_snippets/docs_snippets_tests/snippet_checks/guides/dg/test_migrating_project/my-existing-project-pip/setup.py|examples/google_drive_factory/pyproject.toml|python_modules/automation/automation/docker/images/buildkite-test/last_updated.yaml|python_modules/automation/automation/docker/images/buildkite-test/versions.yaml|python_modules/automation/automation/docker/images/test-project-base/last_updated.yaml|python_modules/automation/automation/docker/images/test-project-base/versions.yaml|python_modules/dagit/setup.py|python_modules/dagster-graphql/setup.py|python_modules/dagster-pipes/setup.py|python_modules/dagster-test/setup.py|python_modules/dagster-webserver/setup.py|python_modules/dagster/dagster/_generate/templates/PROJECT_NAME_PLACEHOLDER/pyproject.toml.jinja|python_modules/dagster/setup.py|python_modules/libraries/create-dagster/create_dagster/templates/PROJECT_NAME_PLACEHOLDER/pyproject.toml.jinja|python_modules/libraries/dagster-airbyte/setup.py|python_modules/libraries/dagster-airflow/setup.py|python_modules/libraries/dagster-aws/setup.py|python_modules/libraries/dagster-azure/setup.py|python_modules/libraries/dagster-celery-docker/setup.py|python_modules/libraries/dagster-celery-k8s/setup.py|python_modules/libraries/dagster-celery/example/pyproject.toml|python_modules/libraries/dagster-celery/setup.py|python_modules/libraries/dagster-census/setup.py|python_modules/libraries/dagster-dask/setup.py|python_modules/libraries/dagster-databricks/setup.py|python_modules/libraries/dagster-datadog/setup.py|python_modules/libraries/dagster-datahub/setup.py|python_modules/libraries/dagster-dbt/dagster_dbt/include/pyproject.toml.jinja|python_modules/libraries/dagster-dbt/setup.py|python_modules/libraries/dagster-deltalake-pandas/setup.py|python_modules/libraries/dagster-deltalake-polars/setup.py|python_modules/libraries/dagster-deltalake/setup.py|python_modules/libraries/dagster-dlt/setup.py|python_modules/libraries/dagster-docker/setup.py|python_modules/libraries/dagster-duckdb-pandas/setup.py|python_modules/libraries/dagster-duckdb-polars/setup.py|python_modules/libraries/dagster-duckdb-pyspark/setup.py|python_modules/libraries/dagster-duckdb/setup.py|python_modules/libraries/dagster-embedded-elt/setup.py|python_modules/libraries/dagster-fivetran/setup.py|python_modules/libraries/dagster-gcp-pandas/setup.py|python_modules/libraries/dagster-gcp-pyspark/setup.py|python_modules/libraries/dagster-gcp/setup.py|python_modules/libraries/dagster-ge/setup.py|python_modules/libraries/dagster-github/setup.py|python_modules/libraries/dagster-k8s/setup.py|python_modules/libraries/dagster-managed-elements/setup.py|python_modules/libraries/dagster-mlflow/setup.py|python_modules/libraries/dagster-msteams/setup.py|python_modules/libraries/dagster-mysql/setup.py|python_modules/libraries/dagster-pagerduty/setup.py|python_modules/libraries/dagster-pandas/setup.py|python_modules/libraries/dagster-pandera/setup.py|python_modules/libraries/dagster-papertrail/setup.py|python_modules/libraries/dagster-postgres/setup.py|python_modules/libraries/dagster-powerbi/setup.py|python_modules/libraries/dagster-prometheus/setup.py|python_modules/libraries/dagster-pyspark/setup.py|python_modules/libraries/dagster-sigma/setup.py|python_modules/libraries/dagster-slack/setup.py|python_modules/libraries/dagster-sling/setup.py|python_modules/libraries/dagster-snowflake-pandas/setup.py|python_modules/libraries/dagster-snowflake-pyspark/setup.py|python_modules/libraries/dagster-snowflake/setup.py|python_modules/libraries/dagster-spark/setup.py|python_modules/libraries/dagster-ssh/setup.py|python_modules/libraries/dagster-tableau/setup.py|python_modules/libraries/dagster-twilio/setup.py,1,False,1.22,
dagster-io/dagster,30489,30877,conflict,d4c7683f5da4e1c8669a05331a42bb74a0abcafd,c1b78bf6fc37fd8775271487bba374d9f6bdcd44,6e983f173d76a9582ece159841cc168541872581,True,73,.buildkite/dagster-buildkite/dagster_buildkite/steps/packages.py|docs/docs/getting-started/installation.md|examples/docs_projects/project_ask_ai_dagster/pyproject.toml|examples/docs_projects/project_atproto_dashboard/pyproject.toml|examples/docs_snippets/docs_snippets_tests/snippet_checks/guides/dg/test_migrating_definitions/my-existing-project/pyproject.toml|examples/docs_snippets/docs_snippets_tests/snippet_checks/guides/dg/test_migrating_project/my-existing-project-pip/setup.py|examples/google_drive_factory/pyproject.toml|python_modules/automation/automation/docker/images/buildkite-test/last_updated.yaml|python_modules/automation/automation/docker/images/buildkite-test/versions.yaml|python_modules/automation/automation/docker/images/test-project-base/last_updated.yaml|python_modules/automation/automation/docker/images/test-project-base/versions.yaml|python_modules/dagit/setup.py|python_modules/dagster-graphql/setup.py|python_modules/dagster-pipes/setup.py|python_modules/dagster-test/setup.py|python_modules/dagster-webserver/setup.py|python_modules/dagster/dagster/_generate/templates/PROJECT_NAME_PLACEHOLDER/pyproject.toml.jinja|python_modules/dagster/setup.py|python_modules/libraries/create-dagster/create_dagster/templates/PROJECT_NAME_PLACEHOLDER/pyproject.toml.jinja|python_modules/libraries/dagster-airbyte/setup.py|python_modules/libraries/dagster-airflow/setup.py|python_modules/libraries/dagster-aws/setup.py|python_modules/libraries/dagster-azure/setup.py|python_modules/libraries/dagster-celery-docker/setup.py|python_modules/libraries/dagster-celery-k8s/setup.py|python_modules/libraries/dagster-celery/example/pyproject.toml|python_modules/libraries/dagster-celery/setup.py|python_modules/libraries/dagster-census/setup.py|python_modules/libraries/dagster-dask/setup.py|python_modules/libraries/dagster-databricks/setup.py|python_modules/libraries/dagster-datadog/setup.py|python_modules/libraries/dagster-datahub/setup.py|python_modules/libraries/dagster-dbt/dagster_dbt/include/pyproject.toml.jinja|python_modules/libraries/dagster-dbt/setup.py|python_modules/libraries/dagster-deltalake-pandas/setup.py|python_modules/libraries/dagster-deltalake-polars/setup.py|python_modules/libraries/dagster-deltalake/setup.py|python_modules/libraries/dagster-dlt/setup.py|python_modules/libraries/dagster-docker/setup.py|python_modules/libraries/dagster-duckdb-pandas/setup.py|python_modules/libraries/dagster-duckdb-polars/setup.py|python_modules/libraries/dagster-duckdb-pyspark/setup.py|python_modules/libraries/dagster-duckdb/setup.py|python_modules/libraries/dagster-embedded-elt/setup.py|python_modules/libraries/dagster-fivetran/setup.py|python_modules/libraries/dagster-gcp-pandas/setup.py|python_modules/libraries/dagster-gcp-pyspark/setup.py|python_modules/libraries/dagster-gcp/setup.py|python_modules/libraries/dagster-ge/setup.py|python_modules/libraries/dagster-github/setup.py|python_modules/libraries/dagster-k8s/setup.py|python_modules/libraries/dagster-managed-elements/setup.py|python_modules/libraries/dagster-mlflow/setup.py|python_modules/libraries/dagster-msteams/setup.py|python_modules/libraries/dagster-mysql/setup.py|python_modules/libraries/dagster-pagerduty/setup.py|python_modules/libraries/dagster-pandas/setup.py|python_modules/libraries/dagster-pandera/setup.py|python_modules/libraries/dagster-papertrail/setup.py|python_modules/libraries/dagster-postgres/setup.py|python_modules/libraries/dagster-powerbi/setup.py|python_modules/libraries/dagster-prometheus/setup.py|python_modules/libraries/dagster-pyspark/setup.py|python_modules/libraries/dagster-sigma/setup.py|python_modules/libraries/dagster-slack/setup.py|python_modules/libraries/dagster-sling/setup.py|python_modules/libraries/dagster-snowflake-pandas/setup.py|python_modules/libraries/dagster-snowflake-pyspark/setup.py|python_modules/libraries/dagster-snowflake/setup.py|python_modules/libraries/dagster-spark/setup.py|python_modules/libraries/dagster-ssh/setup.py|python_modules/libraries/dagster-tableau/setup.py|python_modules/libraries/dagster-twilio/setup.py,1,False,0.32,
0xfurai/peekaping,91,92,conflict,561b5d993b6971edf7c1c271452f6967f49d5a74,ceb2dbac5004115668d9cfec731d8d1800f80978,26783bdd86b04fc534f09cd7b9d0e442d736ea4a,True,2,apps/server/src/modules/notification_channel/listener.go|apps/web/src/app/notification-channels/components/create-edit-notification-channel.tsx,7,False,0.22,
0xfurai/peekaping,91,93,conflict,561b5d993b6971edf7c1c271452f6967f49d5a74,74b30f9f27af1e6514792c781ec5cb6e6fde5b5c,99fa4a790598a17854c6bfdd2375df7ab40b5f02,True,2,apps/server/src/modules/notification_channel/listener.go|apps/web/src/app/notification-channels/components/create-edit-notification-channel.tsx,4,False,0.01,
0xfurai/peekaping,91,95,conflict,561b5d993b6971edf7c1c271452f6967f49d5a74,779ffa2b1d98b1572463811d48330b0900b843ab,4bb7adf9b6e730a80a27dc534fb6950cbdf30e5d,True,2,apps/server/src/modules/notification_channel/listener.go|apps/web/src/app/notification-channels/components/create-edit-notification-channel.tsx,10,False,0.23,
0xfurai/peekaping,92,95,conflict,ceb2dbac5004115668d9cfec731d8d1800f80978,779ffa2b1d98b1572463811d48330b0900b843ab,26783bdd86b04fc534f09cd7b9d0e442d736ea4a,True,2,apps/server/src/modules/notification_channel/listener.go|apps/web/src/app/notification-channels/components/create-edit-notification-channel.tsx,7,False,0.01,
0xfurai/peekaping,100,101,clean,347ccdf6d99ca3fc900ffe6046519027eba2783e,278a29ac3b8d90353dec895e10aeffe4f38ef40a,cb96da03c7f485e70f45f46ce101b7a5443e0e06,False,0,,19,False,0.22,
github/gh-gei,1349,1352,clean,5355137785253ef88dbdbbfbdcabbbbd3a6c6c7a,46b95d93fdabb1c719350091e15f7745b27d5f58,5355137785253ef88dbdbbfbdcabbbbd3a6c6c7a,False,0,,35,False,0.01,
github/gh-gei,1352,1354,clean,46b95d93fdabb1c719350091e15f7745b27d5f58,df94e9844e06e52d77dbee09d606dc0783c82dfa,df94e9844e06e52d77dbee09d606dc0783c82dfa,False,0,,17,False,0.01,
github/gh-gei,1352,1359,clean,46b95d93fdabb1c719350091e15f7745b27d5f58,588bc68e31941da66bb4611664cdf1c292be4a94,588bc68e31941da66bb4611664cdf1c292be4a94,False,0,,1,False,0.01,
github/gh-gei,1352,1382,clean,46b95d93fdabb1c719350091e15f7745b27d5f58,4371ca1ff79b3e71a620a4ecba88c2751de65529,4371ca1ff79b3e71a620a4ecba88c2751de65529,False,0,,4,False,0.01,
github/gh-gei,1352,1386,clean,46b95d93fdabb1c719350091e15f7745b27d5f58,376ed39487b449d7adb9e0fc0ac8602ab0f8312f,376ed39487b449d7adb9e0fc0ac8602ab0f8312f,False,0,,24,False,0.01,
dotnet/macios,22840,23043,clean,60406bc2e1241310e614faeea9bfadc0002db442,10a9850d4861686666877224573d6c4cb7310249,b611afa33f303d4bb74db2aff33b13f4765bc3f9,False,0,,136,False,0.01,
dotnet/macios,22840,23112,clean,60406bc2e1241310e614faeea9bfadc0002db442,80fc97298e32e56df560ebe56fdedbc35ba1fa9c,dcc8a984747dbca4a3e7ea50fe3cae9db201cf6d,False,0,,1,False,0.01,
dotnet/macios,23043,23112,clean,10a9850d4861686666877224573d6c4cb7310249,80fc97298e32e56df560ebe56fdedbc35ba1fa9c,dcc8a984747dbca4a3e7ea50fe3cae9db201cf6d,False,0,,1,False,0.01,
dotnet/macios,22840,23313,clean,60406bc2e1241310e614faeea9bfadc0002db442,aa1f14cf558df4ade2d7abde93768ac5ec7dc041,e17b632fa22f01b3b4275b136f484e8c43c769b4,False,0,,22,False,0.01,
gluesql/gluesql,1659,1661,clean,81017ac4023dc7bcd829a75d1681b942fd921d09,d4155c7ecc685273e9a81e863dea38fa98870480,2429425edd76f10db066a0eda08cb3aaff31c19f,False,0,,1,False,0.01,
gluesql/gluesql,1660,1661,clean,19040752f2e4a387d0fa055d87c70fca3088b270,d4155c7ecc685273e9a81e863dea38fa98870480,2429425edd76f10db066a0eda08cb3aaff31c19f,False,0,,4,False,0.01,
gluesql/gluesql,1661,1662,clean,d4155c7ecc685273e9a81e863dea38fa98870480,af836c8c111fc078cc45d4807e320a1223e08b9e,2429425edd76f10db066a0eda08cb3aaff31c19f,False,0,,6,False,0.01,
gluesql/gluesql,1661,1665,clean,d4155c7ecc685273e9a81e863dea38fa98870480,c829dc3a8dfe9293fef7744753e3a151ede260ba,2429425edd76f10db066a0eda08cb3aaff31c19f,False,0,,1,False,0.01,
dotnet/android,10206,10208,clean,7b11cb31139c07de150a86a2dca1ab2d60aa7e1b,bf6708c9702baa5095033c92d78141317f81851f,48fdbad91746a212964926dd6852889fff394321,False,0,,23,False,0.56,
dotnet/android,10208,10211,clean,bf6708c9702baa5095033c92d78141317f81851f,e84bdc4989d4a2fb445bf0800b1270d0e3247754,0b8a6b3f5242b51335e748eda6940e2e683ab959,False,0,,2,False,0.01,
dotnet/android,10282,10283,clean,1be59e4cfd99154bfcafc9b1aa1a0dde13d926c5,baf6a1388f15987613ebc3046b81e38f508fb455,4fe5d419132c1f7c03cc600f096060ccb050db34,False,0,,14,False,0.01,
dotnet/android,10283,10285,clean,baf6a1388f15987613ebc3046b81e38f508fb455,6973b39d1e7b0df499a888678a4e8ac6a302caf6,4fe5d419132c1f7c03cc600f096060ccb050db34,False,0,,19,False,0.01,
elizaOS/eliza,4629,4637,clean,85fd7897e266cc1276e316b35b4a3396509c990b,075bb062f277b9b0b82e24eb66ad87d0deb2e05a,075bb062f277b9b0b82e24eb66ad87d0deb2e05a,False,0,,3,False,0.02,
elizaOS/eliza,4659,4663,clean,dcf8d997d1c8743ee3361cfb4a394082bfe9128a,904dc036fb9839e413fa952d20facc717bdeb190,904dc036fb9839e413fa952d20facc717bdeb190,False,0,,6,False,0.01,
elizaOS/eliza,4659,4666,clean,dcf8d997d1c8743ee3361cfb4a394082bfe9128a,c10f0de484e7252ac8f7f84ecf95c0389f9ad9fb,c10f0de484e7252ac8f7f84ecf95c0389f9ad9fb,False,0,,16,False,0.01,
elizaOS/eliza,5565,5581,clean,6e98235381daba0c4b21b9892f8fa0f6a620bd09,28f36319e29bdb7f72070712940d159879c1a7e7,28f36319e29bdb7f72070712940d159879c1a7e7,False,0,,1,True,0.01,
different-ai/zero-finance,27,28,clean,cc45910cb5a2b6ddb519cf5f78958cd178995d1a,39a17ed30915a124ac7b73e516851948e79101d9,6c330b48989a1ad9d42bf8811e49246cc83f401f,False,0,,1,False,0.21,
different-ai/zero-finance,116,117,clean,8b27ef119614f157a356414a06aea395716fc568,2ee19ebf781afe6e63af55fbf7f237e6c1ee3465,0fdcc5a089ca51f65033fc3696809468adc0ce20,False,0,,6,True,0.01,
different-ai/zero-finance,132,133,clean,92e4db32aa13fbba2705070e659ba7a8f966c9c8,f1879a97a82978d793872da5d2c9bac3abc8fdf6,07deb6efef0569d75c868431c780c3019792103e,False,0,,12,False,0.22,
